NCES School ID,State School ID,NCES District ID,State District ID,Low Grade,High Grade,School Name,District,County,Street Address,City,State,ZIP,ZIP 4-digit,Phone,Locale Code,Locale,Charter,Title I School,Title 1 School Wide,Student Teacher Ratio,Free Lunch,Reduced Lunch
5.3091E+11,WA-34033-3612,5309100,WA-34033,6,8,Tumwater Middle School,Tumwater School District,Thurston,6335 Littlerock Road SW,Tumwater,WA,98512,,(360)709-7500,13,City: Small,No,No,,19.5,130,25
5.3091E+11,WA-34033-4452,5309100,WA-34033,6,8,George Washington Bush Middle Sch,Tumwater School District,Thurston,2120 83rd Avenue SW,Tumwater,WA,98512,,(360)709-7400,13,City: Small,No,Yes,Yes,21,142,21
5.3091E+11,WA-34033-4205,5309100,WA-34033,KG,5,Black Lake Elementary,Tumwater School District,Thurston,6345 Belmore-Black Lake Road,Olympia,WA,98512,,(360)709-7350,13,City: Small,No,No,,17.8,136,33
5.3091E+11,WA-34033-4225,5309100,WA-34033,11,12,New Market Skills Center,Tumwater School District,Thurston,7299 New Market Street,Tumwater,WA,98501,,(360)570-4500,13,City: Small,No,No,,0.1,,
5.3091E+11,WA-34033-4365,5309100,WA-34033,KG,5,East Olympia Elementary,Tumwater School District,Thurston,8700 Rich Road,Olympia,WA,98501,,(360)709-7150,41,Rural: Fringe,No,Yes,Yes,18.5,143,19
5.3091E+11,WA-34033-3925,5309100,WA-34033,6,12,Thurs Co Juv Det/Tumwater West E,Tumwater School District,Thurston,2801 32nd Avenue SW,Tumwater,WA,98512,6178,(360)709-3198,13,City: Small,No,No,,9,6,0
5.3091E+11,WA-34033-4373,5309100,WA-34033,KG,5,Tumwater Hill Elementary,Tumwater School District,Thurston,3120 Ridgeview St SW,Tumwater,WA,98512,,(360)709-7300,13,City: Small,No,No,,17.2,114,29
5.3091E+11,WA-34033-4500,5309100,WA-34033,9,12,A G West Black Hills High School,Tumwater School District,Thurston,7741 Littlerock Road SW,Tumwater,WA,98512,,(360)709-7800,13,City: Small,No,No,,21.5,169,40
5.3091E+11,WA-34033-1713,5309100,WA-34033,8,12,Secondary Options,Tumwater School District,Thurston,7741 Littlerock Road SW,Olympia,WA,98512,,(360)709-7760,13,City: Small,No,Yes,Yes,26.8,36,5
5.3091E+11,WA-34033-5014,5309100,WA-34033,10,12,New Market High School,Tumwater School District,Thurston,7299 New Market Street SW,Tumwater,WA,98501,,(360)570-4500,13,City: Small,No,Yes,No,54,19,3
5.30915E+11,WA-39002-2714,5309150,WA-39002,PK,8,Union Gap School,Union Gap School District,Yakima,3201 South 4th Street,Union Gap,WA,98903,1894,(509)248-3966,22,Suburb: Midsize,No,No,,18.8,582,0
5.30918E+11,WA-27083-4447,5309180,WA-27083,PK,4,Evergreen Primary,University Place School District,Pierce,7102 40TH ST W,UNIVERSITY PLACE,WA,98466,,(253)566-5680,21,Suburb: Large,No,Yes,Yes,16.3,168,29
5.30918E+11,WA-27083-3179,5309180,WA-27083,8,9,Curtis Junior High,University Place School District,Pierce,3725 Grandview Drive West,UNIVERSITY PLACE,WA,98466,,(253)566-5670,21,Suburb: Large,No,No,,22.2,272,97
5.30918E+11,WA-27083-3600,5309180,WA-27083,10,12,Curtis Senior High,University Place School District,Pierce,8425 40TH W,UNIVERSITY PLACE,WA,98466,,(253)566-5710,21,Suburb: Large,No,Yes,No,22.7,400,118
5.30918E+11,WA-27083-3296,5309180,WA-27083,5,7,Narrows View Intermediate,University Place School District,Pierce,7813 44TH ST W,UNIVERSITY PLA,WA,98466,,(253)566-5630,21,Suburb: Large,No,No,,19,225,62
5.30918E+11,WA-27083-3601,5309180,WA-27083,KG,4,Sunset Primary,University Place School District,Pierce,4523 97TH AVE W,UNIVERSITY PLACE,WA,98466,,(253)566-5640,21,Suburb: Large,No,Yes,No,15.9,117,31
5.30918E+11,WA-27083-3792,5309180,WA-27083,KG,4,Chambers Elementary,University Place School District,Pierce,9101 56TH AVE W,UNIVERSITY PLA,WA,98467,,(253)566-5650,21,Suburb: Large,No,Yes,Yes,15.1,171,28
5.30918E+11,WA-27083-2223,5309180,WA-27083,PK,4,University Place Primary,University Place School District,Pierce,2708 W GRANDVIEW DR,UNIVERSITY PLA,WA,98466,,(253)566-5620,21,Suburb: Large,No,No,,15.3,174,54
5.30918E+11,WA-27083-4325,5309180,WA-27083,5,7,Drum Intermediate,University Place School District,Pierce,4909 79TH AVENUE W,UNIVERSITY PLA,WA,98467,,(253)566-5660,21,Suburb: Large,No,Yes,No,19.2,200,51
5.30918E+11,WA-27083-5353,5309180,WA-27083,9,12,CHS Drop-Out Reengagement Program,University Place School District,Pierce,8425 40TH ST W,University Place,WA,98466,,(253)566-5600,21,Suburb: Large,No,,,,0,0
5.30924E+11,WA-33070-2405,5309240,WA-33070,KG,8,Valley School,Valley School District,Stevens,3034 Huffman Road,Valley,WA,99181,,(509)937-2413,43,Rural: Remote,No,Yes,Yes,14.4,144,40
5.30924E+11,WA-33070-1932,5309240,WA-33070,KG,8,Columbia Virtual Academy,Valley School District,Stevens,3030 Huffman Road,Valley,WA,99181,,(509)937-4663,43,Rural: Remote,No,No,,35.8,3,0
5.30924E+11,WA-33070-5223,5309240,WA-33070,9,12,Paideia High School,Valley School District,Stevens,3043 Huffman Road,Valley,WA,99181,,(509)937-2655,43,Rural: Remote,No,No,,7.6,20,14
5.30924E+11,WA-33070-5357,5309240,WA-33070,PK,PK,Valley Early Learning Center,Valley School District,Stevens,3030 Huffman Road,Valley,WA,99181,,(509)937-2638,43,Rural: Remote,No,No,,,,
5.30927E+11,WA-06037-4405,5309270,WA-06037,KG,5,Chinook Elementary School,Vancouver School District,Clark,1900 NW BLISS RD,VANCOUVER,WA,98685,1824,(360)313-1600,21,Suburb: Large,No,No,,20,128,28
5.30927E+11,WA-06037-4406,5309270,WA-06037,6,8,Alki Middle School,Vancouver School District,Clark,1800 NW BLISS RD,VANCOUVER,WA,98685,1823,(360)313-3200,21,Suburb: Large,No,No,,20.4,148,28
5.30927E+11,WA-06037-4410,5309270,WA-06037,KG,5,Roosevelt Elementary School,Vancouver School District,Clark,2921 FALK RD,VANCOUVER,WA,98661,5683,(360)313-2600,12,City: Midsize,No,No,,16.8,506,55
5.30927E+11,WA-06037-3080,5309270,WA-06037,KG,5,Benjamin Franklin Elementary,Vancouver School District,Clark,5206 FRANKLIN ST,VANCOUVER,WA,98663,1698,(360)313-1850,12,City: Midsize,No,Yes,Yes,17.2,61,13
5.30927E+11,WA-06037-3423,5309270,WA-06037,9,12,Columbia River High,Vancouver School District,Clark,800 NW 99TH ST,VANCOUVER,WA,98665,7599,(360)313-3900,21,Suburb: Large,No,Yes,Yes,21.7,278,56
5.30927E+11,WA-06037-3733,5309270,WA-06037,KG,5,Dwight D Eisenhower Elementary,Vancouver School District,Clark,9201 NW 9TH AVE,VANCOUVER,WA,98665,7628,(360)313-1700,21,Suburb: Large,No,Yes,Yes,19.2,200,32
5.30927E+11,WA-06037-4075,5309270,WA-06037,KG,5,Felida Elementary School,Vancouver School District,Clark,2700 NW 119TH ST,VANCOUVER,WA,98685,3699,(360)313-1750,21,Suburb: Large,No,Yes,Yes,20.7,82,12
5.30927E+11,WA-06037-2179,5309270,WA-06037,9,12,Fort Vancouver High School,Vancouver School District,Clark,5700 E 18TH ST,VANCOUVER,WA,98661,6898,(360)313-4000,12,City: Midsize,No,Yes,Yes,21.1,990,142
5.30927E+11,WA-06037-2637,5309270,WA-06037,KG,5,Fruit Valley Elementary School,Vancouver School District,Clark,3410 NW FRUIT VALLEY RD,VANCOUVER,WA,98680,1215,(360)313-1900,12,City: Midsize,No,No,,16.8,206,32
5.30927E+11,WA-06037-3902,5309270,WA-06037,6,8,Gaiser Middle School,Vancouver School District,Clark,3000 NE 99TH ST,VANCOUVER,WA,98665,9262,(360)313-3400,21,Suburb: Large,No,Yes,No,18.8,444,110
5.30927E+11,WA-06037-3424,5309270,WA-06037,KG,5,George C Marshall Elementary,Vancouver School District,Clark,6400 MACARTHUR BLVD,VANCOUVER,WA,98661,7533,(360)313-2400,12,City: Midsize,No,Yes,Yes,15.8,241,31
5.30927E+11,WA-06037-2643,5309270,WA-06037,KG,5,Harney Elementary School,Vancouver School District,Clark,3212 E EVERGREEN BLVD,VANCOUVER,WA,98661,4928,(360)313-2000,12,City: Midsize,No,Yes,Yes,18.9,357,55
5.30927E+11,WA-06037-3735,5309270,WA-06037,KG,5,Harry S Truman Elementary School,Vancouver School District,Clark,4505 NE 42ND AVE,VANCOUVER,WA,98661,2811,(360)313-2900,21,Suburb: Large,No,No,,17.8,312,43
5.30927E+11,WA-06037-2690,5309270,WA-06037,KG,5,Hazel Dell Elementary School,Vancouver School District,Clark,511 NE ANDERSON RD,VANCOUVER,WA,98665,8313,(360)313-2050,21,Suburb: Large,No,No,,17,294,38
5.30927E+11,WA-06037-2610,5309270,WA-06037,KG,5,Hough Elementary School,Vancouver School District,Clark,1900 DANIELS ST,VANCOUVER,WA,98660,2535,(360)313-2100,12,City: Midsize,No,Yes,Yes,14.2,169,17
5.30927E+11,WA-06037-3081,5309270,WA-06037,9,12,Hudson's Bay High School,Vancouver School District,Clark,1601 E MCLOUGHLIN BLVD,VANCOUVER,WA,98663,3528,(360)313-4400,12,City: Midsize,No,Yes,Yes,21.4,665,116
5.30927E+11,WA-06037-3543,5309270,WA-06037,6,8,Jason Lee Middle School,Vancouver School District,Clark,8500 NW 9TH AVE,VANCOUVER,WA,98665,7799,(360)313-3500,21,Suburb: Large,No,No,,17.8,263,48
5.30927E+11,WA-06037-3017,5309270,WA-06037,KG,5,Lake Shore Elementary,Vancouver School District,Clark,9300 NW 21ST AVE,VANCOUVER,WA,98665,6619,(360)313-2250,21,Suburb: Large,No,No,,16.6,104,20
5.30927E+11,WA-06037-2318,5309270,WA-06037,KG,5,Lincoln Elementary School,Vancouver School District,Clark,4200 DANIELS ST,VANCOUVER,WA,98660,1799,(360)313-2300,12,City: Midsize,No,No,,17.3,204,46
5.30927E+11,WA-06037-3734,5309270,WA-06037,KG,5,Martin Luther King Elementary,Vancouver School District,Clark,4801 IDAHO ST,VANCOUVER,WA,98661,6598,(360)313-2200,12,City: Midsize,No,Yes,Yes,16.9,389,45
5.30927E+11,WA-06037-3146,5309270,WA-06037,6,8,Mcloughlin Middle School,Vancouver School District,Clark,5802 MACARTHUR BLVD,VANCOUVER,WA,98661,7491,(360)313-3600,12,City: Midsize,No,No,,19.2,645,80
5.30927E+11,WA-06037-2723,5309270,WA-06037,KG,5,Minnehaha Elementary School,Vancouver School District,Clark,2800 NE 54TH ST,VANCOUVER,WA,98663,1945,(360)313-2500,12,City: Midsize,No,No,,17.1,266,37
5.30927E+11,WA-06037-3932,5309270,WA-06037,9,12,Lewis and Clark High School,Vancouver School District,Clark,2901 GENERAL ANDERSON AVE,VANCOUVER,WA,98661,6181,(360)313-4350,12,City: Midsize,No,No,,10.8,43,7
5.30927E+11,WA-06037-2644,5309270,WA-06037,KG,5,Peter S Ogden Elementary,Vancouver School District,Clark,8100 NE 28TH ST,VANCOUVER,WA,98662,7299,(360)313-2550,12,City: Midsize,No,No,,17.1,329,67
5.30927E+11,WA-06037-4034,5309270,WA-06037,KG,5,Sacajawea Elementary School,Vancouver School District,Clark,700 NE 112TH ST,VANCOUVER,WA,98685,3930,(360)313-2750,21,Suburb: Large,No,Yes,Yes,15,208,33
5.30927E+11,WA-06037-2964,5309270,WA-06037,KG,5,Salmon Creek Elementary,Vancouver School District,Clark,1601 NE 129TH ST,VANCOUVER,WA,98685,3199,(360)313-2800,21,Suburb: Large,No,Yes,Yes,18.7,144,28
5.30927E+11,WA-06037-3016,5309270,WA-06037,KG,5,Sarah J Anderson Elementary,Vancouver School District,Clark,2215 NE 104TH ST,VANCOUVER,WA,98686,5641,(360)313-1500,21,Suburb: Large,No,Yes,No,16.5,395,71
5.30927E+11,WA-06037-2828,5309270,WA-06037,KG,5,Walnut Grove Elementary,Vancouver School District,Clark,6103 NE 72ND AVE,VANCOUVER,WA,98661,1998,(360)313-3000,21,Suburb: Large,No,No,,17.7,412,88
5.30927E+11,WA-06037-3565,5309270,WA-06037,KG,5,Washington Elementary,Vancouver School District,Clark,2908 S ST,VANCOUVER,WA,98663,2932,(360)313-3050,12,City: Midsize,No,No,,14.9,286,47
5.30927E+11,WA-06037-4503,5309270,WA-06037,6,8,Discovery Middle School,Vancouver School District,Clark,800 E 40TH ST,VANCOUVER,WA,98663,1874,(360)313-3300,12,City: Midsize,No,No,,16.3,398,87
5.30927E+11,WA-06037-1574,5309270,WA-06037,KG,12,Fir Grove Childrens Center,Vancouver School District,Clark,2920 FALK RD,VANCOUVER,WA,98661,5604,(360)313-1800,12,City: Midsize,No,Yes,Yes,7.2,40,4
5.30927E+11,WA-06037-1689,5309270,WA-06037,6,12,Vancouver School of Arts and Academics,Vancouver School District,Clark,3101 MAIN ST,VANCOUVER,WA,98663,2751,(360)313-4600,12,City: Midsize,No,No,,21.3,113,35
5.30927E+11,WA-06037-1738,5309270,WA-06037,12,12,Gate Program,Vancouver School District,Clark,3100 E 18TH ST,VANCOUVER,WA,98661,5645,(360)313-1050,12,City: Midsize,No,Yes,Yes,13,9,3
5.30927E+11,WA-06037-4504,5309270,WA-06037,9,12,Skyview High School,Vancouver School District,Clark,1300 NW 139TH ST,VANCOUVER,WA,98685,1858,(360)313-4200,21,Suburb: Large,No,Yes,Yes,23.6,439,120
5.30927E+11,WA-06037-3556,5309270,WA-06037,KG,12,Vancouver Home Connection,Vancouver School District,Clark,PO BOX 8937,VANCOUVER,WA,98668,8937,(360)313-4990,12,City: Midsize,No,No,,39.5,85,15
5.30927E+11,WA-06037-4591,5309270,WA-06037,6,8,Jefferson Middle School,Vancouver School District,Clark,3000 NW 119TH ST,VANCOUVER,WA,98685,4028,(360)313-3700,21,Suburb: Large,No,Yes,No,19.9,192,50
5.30927E+11,WA-06037-2636,5309270,WA-06037,PK,PK,Early Childhood Education Center,Vancouver School District,Clark,PO BOX 8937,VANCOUVER,WA,98668,8937,(360)313-1010,12,City: Midsize,No,No,,,89,9
5.30927E+11,WA-06037-4524,5309270,WA-06037,6,12,Vancouver Alternative Programs,Vancouver School District,Clark,PO BOX 8937,VANCOUVER,WA,98668,8937,(360)313-1330,12,City: Midsize,No,Yes,Yes,,3,0
5.30927E+11,WA-06037-5149,5309270,WA-06037,6,12,Vancouver Virtual Learning Academy,Vancouver School District,Clark,PO BOX 8937,VANCOUVER,WA,98668,8937,(360)313-4990,12,City: Midsize,No,Yes,Yes,22.2,227,18
5.30927E+11,WA-06037-5258,5309270,WA-06037,9,12,Vancouver Contracted Programs,Vancouver School District,Clark,PO BOX 8937,VANCOUVER,WA,98668,8937,(360)313-1330,12,City: Midsize,No,,,,0,0
5.30927E+11,WA-06037-5271,5309270,WA-06037,6,12,Vancouver iTech Preparatory,Vancouver School District,Clark,PO BOX 8937,VANCOUVER,WA,98668,8937,(360)313-5200,21,Suburb: Large,No,No,,18.5,91,24
5.30927E+11,WA-06037-5342,5309270,WA-06037,9,12,Open Doors Vancouver,Vancouver School District,Clark,PO BOX 8937,VANCOUVER,WA,98668,8937,(360)313-4990,12,City: Midsize,No,No,,,,
5.3093E+11,WA-17402-4468,5309300,WA-17402,PK,5,Chautauqua Elementary,Vashon Island School District,King,9309 SW CEMETERY RD,VASHON,WA,98070,,(206)463-2882,41,Rural: Fringe,No,No,,19.5,135,27
5.3093E+11,WA-17402-3667,5309300,WA-17402,6,8,McMurray Middle School,Vashon Island School District,King,9329 SW CEMETERY RD,VASHON,WA,98070,,(206)463-9168,41,Rural: Fringe,No,No,,18,55,16
5.3093E+11,WA-17402-2419,5309300,WA-17402,9,12,Vashon Island High School,Vashon Island School District,King,9600 SW 204TH ST,VASHON,WA,98070,,(206)463-9171,41,Rural: Fringe,No,Yes,Yes,21.5,75,35
5.3093E+11,WA-17402-1822,5309300,WA-17402,KG,12,Family Link,Vashon Island School District,King,20120 VASHON HWY SW,VASHON,WA,98070,6026,(206)463-9171,41,Rural: Fringe,No,No,,30.1,14,3
5.3093E+11,WA-17402-1938,5309300,WA-17402,9,12,Student Link,Vashon Island School District,King,9600 SW 204th St,Vashon,WA,98070,,(206)463-9171,41,Rural: Fringe,No,No,,28.9,3,0
5.30933E+11,WA-35200-2893,5309330,WA-35200,KG,8,Julius A Wendt Elementary/John C Thomas Middle School,Wahkiakum School District,Wahkiakum,PO Box 398,CATHLAMET,WA,98612,398,(360)795-3261,42,Rural: Distant,No,No,,19.9,186,20
5.30933E+11,WA-35200-3467,5309330,WA-35200,9,12,Wahkiakum High School,Wahkiakum School District,Wahkiakum,PO Box 398,CATHLAMET,WA,98612,398,(360)795-3271,42,Rural: Distant,No,Yes,Yes,16.4,67,4
5.30936E+11,WA-13073-3152,5309360,WA-13073,KG,5,Mattawa Elementary,Wahluke School District,Grant,P.O. Box 907,Mattawa,WA,99349,,(509)932-4433,32,Town: Distant,No,Yes,Yes,18.7,286,0
5.30936E+11,WA-13073-4222,5309360,WA-13073,KG,5,Morris Schott Elementary,Wahluke School District,Grant,P.O. Box 907,Mattawa,WA,99349,,(509)932-3877,41,Rural: Fringe,No,No,,18.9,206,0
5.30936E+11,WA-13073-4254,5309360,WA-13073,9,12,Wahluke High School,Wahluke School District,Grant,P.O. Box 907,Mattawa,WA,99349,,(509)932-4477,41,Rural: Fringe,No,Yes,Yes,17.8,349,0
5.30936E+11,WA-13073-4490,5309360,WA-13073,KG,5,Saddle Mountain Elementary,Wahluke School District,Grant,P.O. Box 907,Mattawa,WA,99349,,(509)932-5693,41,Rural: Fringe,No,Yes,No,22,345,0
5.30936E+11,WA-13073-1835,5309360,WA-13073,9,12,Sentinel Tech Alt School,Wahluke School District,Grant,P.O. Box 907,Mattawa,WA,99349,,(509)932-4565,41,Rural: Fringe,No,Yes,Yes,27,16,0
5.30936E+11,WA-13073-1981,5309360,WA-13073,PK,PK,Developmental Pre-School,Wahluke School District,Grant,PO Box 907,Mattawa,WA,99349,,(509)932-4433,32,Town: Distant,No,No,,,,
5.30936E+11,WA-13073-5120,5309360,WA-13073,PK,PK,Mattawa Elementary Pre-School,Wahluke School District,Grant,P.O. Box 907,Mattawa,WA,99349,907,(509)932-4433,32,Town: Distant,No,No,,,,
5.30936E+11,WA-13073-5144,5309360,WA-13073,6,8,Wahluke Junior High,Wahluke School District,Grant,PO Box 907,Mattawa,WA,99349,,(509)932-4455,41,Rural: Fringe,No,No,,16.6,342,0
5.30939E+11,WA-36401-2712,5309390,WA-36401,KG,5,Waitsburg Elementary School,Waitsburg School District,Walla Walla,P O Box 217,Waitsburg,WA,99361,217,(509)337-6461,42,Rural: Distant,No,Yes,Yes,19,57,15
5.30939E+11,WA-36401-2386,5309390,WA-36401,9,12,Waitsburg High School,Waitsburg School District,Walla Walla,P O Box 217,Waitsburg,WA,99361,217,(509)337-6351,42,Rural: Distant,No,Yes,No,11.6,24,12
5.30939E+11,WA-36401-2174,5309390,WA-36401,6,8,Preston Hall Middle School,Waitsburg School District,Walla Walla,P O Box 217,Waitsburg,WA,99361,217,(509)337-6351,42,Rural: Distant,No,Yes,Yes,13.1,24,17
5.30945E+11,WA-36140-2074,5309450,WA-36140,KG,5,Berney Elementary School,Walla Walla Public Schools,Walla Walla,1718 PLEASANT ST,WALLA WALLA,WA,99362,3799,(509)527-3060,13,City: Small,No,Yes,Yes,19,157,33
5.30945E+11,WA-36140-2528,5309450,WA-36140,KG,5,Edison Elementary School - Walla Walla,Walla Walla Public Schools,Walla Walla,1315 E ALDER ST,WALLA WALLA,WA,99362,3598,(509)527-3072,13,City: Small,No,No,,15.8,274,55
5.30945E+11,WA-36140-3510,5309450,WA-36140,6,8,Garrison Middle School,Walla Walla Public Schools,Walla Walla,906 CHASE ST,WALLA WALLA,WA,99362,3996,(509)527-3040,13,City: Small,No,Yes,Yes,17.1,291,61
5.30945E+11,WA-36140-2078,5309450,WA-36140,KG,5,Green Park Elementary School,Walla Walla Public Schools,Walla Walla,1105 E ISAACS AVE,WALLA WALLA,WA,99362,2199,(509)527-3077,13,City: Small,No,No,,15.1,254,44
5.30945E+11,WA-36140-2407,5309450,WA-36140,9,12,Alternative Education Program,Walla Walla Public Schools,Walla Walla,500 Tausick Way,WALLA WALLA,WA,99362,2907,(509)527-4687,13,City: Small,No,Yes,Yes,,36,3
5.30945E+11,WA-36140-2780,5309450,WA-36140,6,8,Pioneer Middle School,Walla Walla Public Schools,Walla Walla,450 BRIDGE ST,WALLA WALLA,WA,99362,3599,(509)527-3050,13,City: Small,No,Yes,Yes,18.3,334,67
5.30945E+11,WA-36140-2159,5309450,WA-36140,KG,5,Prospect Point Elementary,Walla Walla Public Schools,Walla Walla,55 RESER RD,WALLA WALLA,WA,99362,8871,(509)527-3088,23,Suburb: Small,No,Yes,Yes,16.9,112,31
5.30945E+11,WA-36140-4071,5309450,WA-36140,9,12,Lincoln High School,Walla Walla Public Schools,Walla Walla,421 S. 4TH AVE,WALLA WALLA,WA,99362,2907,(509)527-3083,13,City: Small,No,No,,15,127,20
5.30945E+11,WA-36140-3728,5309450,WA-36140,KG,5,Sharpstein Elementary School,Walla Walla Public Schools,Walla Walla,410 HOWARD ST,WALLA WALLA,WA,99362,3294,(509)527-3098,13,City: Small,No,No,,17.3,209,56
5.30945E+11,WA-36140-3468,5309450,WA-36140,9,12,Walla Walla High School,Walla Walla Public Schools,Walla Walla,800 ABBOTT RD,WALLA WALLA,WA,99362,9300,(509)527-3020,23,Suburb: Small,No,Yes,Yes,21.1,720,155
5.30945E+11,WA-36140-4193,5309450,WA-36140,PK,5,Blue Ridge Elementary,Walla Walla Public Schools,Walla Walla,1150 W CHESTNUT ST,WALLA WALLA,WA,99362,3971,(509)527-3066,13,City: Small,No,Yes,No,10.6,267,42
5.30945E+11,WA-36140-5187,5309450,WA-36140,PK,PK,HEAD START/ECEAP PRESCHOOL,Walla Walla Public Schools,Walla Walla,1150 W Chestnut St,Walla Walla,WA,99362,,(509)526-1780,13,City: Small,No,Yes,Yes,,13,0
5.30945E+11,WA-36140-5337,5309450,WA-36140,11,12,SE AREA TECHNICAL SKILLS CENTER,Walla Walla Public Schools,Walla Walla,525 CAMPUS LOOP DR,WALLA WALLA,WA,99362,,(509)526-2000,13,City: Small,No,,,,0,0
5.30945E+11,WA-36140-5460,5309450,WA-36140,11,12,Opportunity Youth Reengagement,Walla Walla Public Schools,,1917 E Isaacs Ave,Walla Walla,WA,99362,,(509)526-2057,,,No,,,,,
5.30948E+11,WA-39207-4022,5309480,WA-39207,6,12,Pace Alternative High School,Wapato School District,Yakima,310 S. Wasco Avenue,Wapato,WA,98951,1357,(509)877-6138,31,Town: Fringe,No,Yes,No,12.6,62,0
5.30948E+11,WA-39207-2960,5309480,WA-39207,KG,5,Camas Elementary,Wapato School District,Yakima,1010 S Camas Ave,Wapato,WA,98951,1091,(509)877-3134,31,Town: Fringe,No,No,,19.5,573,0
5.30948E+11,WA-39207-2131,5309480,WA-39207,6,8,Wapato Middle School,Wapato School District,Yakima,1309 Kateri Lane,Wapato,WA,98951,38,(509)877-2173,41,Rural: Fringe,No,Yes,Yes,19.1,713,0
5.30948E+11,WA-39207-2757,5309480,WA-39207,PK,5,Satus Elementary,Wapato School District,Yakima,910 S. Camas Avenue,Wapato,WA,98951,1479,(509)877-2177,31,Town: Fringe,No,No,,18.9,570,0
5.30948E+11,WA-39207-3141,5309480,WA-39207,9,12,Wapato High School,Wapato School District,Yakima,1202 South Camas Ave,Wapato,WA,98951,38,(509)877-3138,31,Town: Fringe,No,Yes,Yes,19.8,668,0
5.30948E+11,WA-39207-4518,5309480,WA-39207,KG,5,Adams Elementary,Wapato School District,Yakima,1309 S Camas Ave,Wapato,WA,98951,9790,(509)877-4180,41,Rural: Fringe,No,No,,15.6,268,0
5.30951E+11,WA-13146-2792,5309510,WA-13146,PK,5,Warden Elementary,Warden School District,Grant,101 W BECK WAY,WARDEN,WA,98857,9401,(509)349-2311,33,Town: Remote,No,No,,18.3,333,0
5.30951E+11,WA-13146-3273,5309510,WA-13146,9,12,Warden High School,Warden School District,Grant,101 W BECK WAY,WARDEN,WA,98857,9401,(509)349-2581,33,Town: Remote,No,Yes,Yes,19.2,203,0
5.30951E+11,WA-13146-3909,5309510,WA-13146,6,8,Warden Middle School,Warden School District,Grant,101 W BECK WAY,WARDEN,WA,98857,9401,(509)349-2902,33,Town: Remote,No,Yes,Yes,15.3,124,0
5.30954E+11,WA-06112-3270,5309540,WA-06112,KG,5,Cape Horn Skye Elementary,Washougal School District,Skamania,9731 WASHOUGAL RIVER RD,WASHOUGAL,WA,98671,7832,(360)954-3600,41,Rural: Fringe,No,No,,19.9,108,20
5.30954E+11,WA-06112-2509,5309540,WA-06112,KG,5,Hathaway Elementary,Washougal School District,Clark,630 24TH ST,WASHOUGAL,WA,98671,1652,(360)954-3800,21,Suburb: Large,No,No,,16.2,241,39
5.30954E+11,WA-06112-2911,5309540,WA-06112,KG,5,Gause Elementary,Washougal School District,Clark,1100 34th Street,Washougal,WA,98671,1907,(360)954-3700,21,Suburb: Large,No,No,,19.9,161,35
5.30954E+11,WA-06112-3147,5309540,WA-06112,9,12,Washougal High School,Washougal School District,Clark,1201 39TH ST,WASHOUGAL,WA,98671,9112,(360)954-3100,21,Suburb: Large,No,Yes,Yes,20.9,286,67
5.30954E+11,WA-06112-4207,5309540,WA-06112,6,8,Jemtegaard Middle School,Washougal School District,Clark,35300 SE Evergreen Blvd.,WASHOUGAL,WA,98671,6736,(360)954-3400,41,Rural: Fringe,No,No,,19.1,184,41
5.30954E+11,WA-06112-4549,5309540,WA-06112,6,8,Canyon Creek Middle School,Washougal School District,Skamania,9731 WASHOUGAL RIVER RD,Washougal,WA,98671,7832,(360)954-3500,41,Rural: Fringe,No,No,,18.5,52,9
5.30954E+11,WA-06112-1899,5309540,WA-06112,PK,PK,Washougal Special Services,Washougal School District,Clark,4855 Evergreen Way,WASHOUGAL,WA,98671,9176,(360)954-3020,21,Suburb: Large,No,No,,,9,3
5.30954E+11,WA-06112-5494,5309540,WA-06112,KG,5,Columbia River Gorge Elementary School,Washougal School District,,35300 SE Evergreen Hwy,Washougal,WA,98671,,(360)954-3900,,,No,,,,,
5.30957E+11,WA-01109-3075,5309570,WA-01109,PK,12,Washtucna Elementary/High School,Washtucna School District,Adams,730 East Booth Avenue,Washtucna,WA,99371,688,(509)646-3211,43,Rural: Remote,No,Yes,Yes,3.4,20,5
5.3096E+11,WA-09209-2162,5309600,WA-09209,6,12,Waterville High School,Waterville School District,Douglas,PO Box 490,Waterville,WA,98858,490,(509)745-8583,42,Rural: Distant,No,No,,16.8,88,17
5.3096E+11,WA-09209-2161,5309600,WA-09209,KG,5,Waterville Elementary,Waterville School District,Douglas,PO Box 490,Waterville,WA,98858,490,(509)745-8583,42,Rural: Distant,No,No,,10.7,42,15
5.30963E+11,WA-33049-2550,5309630,WA-33049,9,12,Wellpinit High School,Wellpinit School District,Stevens,PO Box 390,Wellpinit,WA,99040,390,(509)258-4535,42,Rural: Distant,No,No,,9.1,63,0
5.30963E+11,WA-33049-1851,5309630,WA-33049,8,12,Wellpinit Alliance High School,Wellpinit School District,Stevens,6231 OLD SCHOOL RD,WELLPINIT,WA,99040,390,(509)258-4535,42,Rural: Distant,No,Yes,Yes,11.5,11,0
5.30963E+11,WA-33049-2549,5309630,WA-33049,KG,5,Wellpinit Elementary School,Wellpinit School District,Stevens,PO Box 390,Wellpinit,WA,99040,390,(509)258-4535,42,Rural: Distant,No,No,,15.9,178,0
5.30963E+11,WA-33049-4232,5309630,WA-33049,6,8,Wellpinit Middle School,Wellpinit School District,Stevens,PO Box 390,Wellpinit,WA,99040,204,(509)258-4291,42,Rural: Distant,No,No,,15.5,67,0
